Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
11/22/2013,53,37,45,4.4,20,0,0.16,0,0
11/23/2013,38,20,29,-11.2,36,0,0.02,0.9,0
11/24/2013,25,15,20,-19.9,45,0,T,0.1,0
11/25/2013,37,15,26,-13.5,39,0,0.01,0.1,0
11/26/2013,34,31,32.5,-6.6,32,0,0.85,3.2,0
11/27/2013,33,23,28,-10.7,37,0,0.01,1.2,2
11/28/2013,29,17,23,-15.3,42,0,T,T,2
11/29/2013,34,21,27.5,-10.4,37,0,0,0,1
11/30/2013,39,23,31,-6.5,34,0,0,0,1
12/1/2013,43,28,35.5,-1.6,29,0,0,0,1
12/2/2013,46,37,41.5,4.8,23,0,T,0,0
12/3/2013,54,35,44.5,8.2,20,0,0.01,0,0
12/4/2013,58,37,47.5,11.5,17,0,0,0,0
12/5/2013,61,39,50,14.4,15,0,0.47,0,0
12/6/2013,39,29,34,-1.2,31,0,0.53,2,0
12/7/2013,30,19,24.5,-10.3,40,0,T,T,0
12/8/2013,31,17,24,-10.5,41,0,0.06,1.1,2
12/9/2013,38,30,34,-0.1,31,0,0.04,0,2
12/10/2013,30,22,26,-7.8,39,0,0.06,2,1
12/11/2013,30,19,24.5,-9,40,0,0.01,0.2,1
12/12/2013,22,10,16,-17.2,49,0,T,T,1
12/13/2013,34,20,27,-5.8,38,0,0,0,0
12/14/2013,36,29,32.5,0,32,0,0.46,2.7,T
12/15/2013,38,20,29,-3.2,36,0,0.02,T,2
12/16/2013,25,18,21.5,-10.5,43,0,0.01,0.2,2
12/17/2013,34,25,29.5,-2.2,35,0,0.06,1.3,2
12/18/2013,29,21,25,-6.4,40,0,T,T,2
12/19/2013,50,25,37.5,6.3,27,0,0,0,2
12/20/2013,57,40,48.5,17.6,16,0,0.05,0,1
12/21/2013,62,56,59,28.3,6,0,0.51,0,0
12/22/2013,72,52,62,31.5,3,0,0.22,0,0
12/23/2013,52,29,40.5,10.2,24,0,0.06,T,0
12/24/2013,31,13,22,-8.1,43,0,0.04,1,0
12/25/2013,28,10,19,-10.9,46,0,0.03,0.6,T
12/26/2013,36,25,30.5,0.8,34,0,0.05,1.2,1
12/27/2013,42,24,33,3.5,32,0,0,0,1
12/28/2013,51,38,44.5,15.1,20,0,0,0,0
12/29/2013,44,38,41,11.8,24,0,0.48,0,0
12/30/2013,40,21,30.5,1.4,34,0,0.05,1.7,0
12/31/2013,25,22,23.5,-5.5,41,0,0.04,1,1
1/1/2014,34,24,29,0.1,36,0,0,T,1
1/2/2014,30,12,21,-7.7,44,0,0.27,4.2,T
1/3/2014,16,6,11,-17.7,54,0,T,T,4
1/4/2014,37,8,22.5,-6.1,42,0,0,0,3
1/5/2014,46,20,33,4.5,32,0,0.05,0,0
1/6/2014,50,-7,21.5,-6.9,43,0,0.27,1.4,1
1/7/2014,4,-9,-2.5,-30.9,67,0,T,T,1
1/8/2014,23,2,12.5,-15.8,52,0,0.04,0.4,1
1/9/2014,33,18,25.5,-2.8,39,0,0.1,T,1
1/10/2014,46,31,38.5,10.3,26,0,0.03,0.3,0
1/11/2014,54,37,45.5,17.3,19,0,0.5,T,0
1/12/2014,37,30,33.5,5.3,31,0,T,0,0
1/13/2014,55,30,42.5,14.3,22,0,0.3,0,0
1/14/2014,48,32,40,11.9,25,0,0.07,0,0
1/15/2014,40,23,31.5,3.4,33,0,T,T,0
1/16/2014,32,17,24.5,-3.6,40,0,T,T,0
1/17/2014,38,22,30,1.8,35,0,0.12,1.5,0
1/18/2014,22,11,16.5,-11.7,48,0,0.03,0.5,1
1/19/2014,33,17,25,-3.2,40,0,0.03,1.2,1
1/20/2014,37,23,30,1.8,35,0,T,T,1
1/21/2014,23,2,12.5,-15.8,52,0,0.02,0.8,1
1/22/2014,12,-5,3.5,-24.8,61,0,T,T,1
1/23/2014,13,4,8.5,-19.8,56,0,0.03,0.6,2
1/24/2014,19,0,9.5,-18.9,55,0,T,T,2
1/25/2014,26,12,19,-9.4,46,0,0.23,5.2,2
1/26/2014,36,7,21.5,-7,43,0,0.08,1.6,4
1/27/2014,43,1,22,-6.6,43,0,0.01,0.2,4
1/28/2014,7,-8,-0.5,-29.2,65,0,0,0,3
1/29/2014,17,-5,6,-22.7,59,0,0,0,3
1/30/2014,33,2,17.5,-11.3,47,0,0,0,3
1/31/2014,38,32,35,6.1,30,0,T,T,3
2/1/2014,53,31,42,13,23,0,T,T,2
2/2/2014,51,27,39,9.9,26,0,0.25,T,1
2/3/2014,31,19,25,-4.2,40,0,0.02,0.2,T
2/4/2014,31,15,23,-6.3,42,0,0.18,2.2,0
2/5/2014,34,22,28,-1.5,37,0,0.65,2.2,4
2/6/2014,24,10,17,-12.6,48,0,T,0.1,4
2/7/2014,21,9,15,-14.7,50,0,T,T,3
2/8/2014,23,4,13.5,-16.4,51,0,T,T,3
2/9/2014,28,16,22,-8,43,0,0.13,2.6,3
2/10/2014,22,8,15,-15.2,50,0,T,T,5
2/11/2014,22,1,11.5,-18.8,53,0,T,T,5
2/12/2014,28,2,15,-15.5,50,0,0,0,5
2/13/2014,31,22,26.5,-4.1,38,0,0.05,0.8,5
2/14/2014,34,23,28.5,-2.3,36,0,0.03,0.3,5
2/15/2014,28,11,19.5,-11.5,45,0,0.09,1,7
2/16/2014,26,11,18.5,-12.7,46,0,0.02,2.5,7
2/17/2014,33,1,17,-14.4,48,0,0.12,1.3,8
2/18/2014,45,30,37.5,5.9,27,0,0.26,2,9
2/19/2014,50,34,42,10.2,23,0,0.05,0,7
2/20/2014,55,24,39.5,7.4,25,0,0.1,0,4
2/21/2014,57,37,47,14.7,18,0,0.27,0,1
2/22/2014,53,36,44.5,12,20,0,0,0,0
2/23/2014,42,28,35,2.2,30,0,T,0,0
2/24/2014,33,22,27.5,-5.5,37,0,T,T,0
2/25/2014,27,20,23.5,-9.8,41,0,T,T,0
2/26/2014,24,14,19,-14.6,46,0,0.03,0.7,0
2/27/2014,23,6,14.5,-19.3,50,0,T,0.2,0
2/28/2014,26,1,13.5,-20.6,51,0,0,0,0
3/1/2014,47,17,32,-2.4,33,0,0,0,0
3/2/2014,41,13,27,-7.7,38,0,0.15,2.4,0
3/3/2014,19,7,13,-22,52,0,0,0,2
3/4/2014,33,5,19,-16.3,46,0,0,0,1
3/5/2014,31,18,24.5,-11.1,40,0,T,T,0
3/6/2014,37,17,27,-8.9,38,0,0,0,0
3/7/2014,53,24,38.5,2.2,26,0,0,0,0
3/8/2014,52,30,41,4.4,24,0,0.07,0.6,0
3/9/2014,40,18,29,-7.9,36,0,T,T,1
3/10/2014,58,36,47,9.7,18,0,T,0,0
3/11/2014,67,44,55.5,17.9,9,0,0,0,0
3/12/2014,50,15,32.5,-5.5,32,0,0.62,0.2,0
3/13/2014,27,10,18.5,-19.8,46,0,T,T,0
3/14/2014,60,26,43,4.3,22,0,0,0,0
3/15/2014,55,32,43.5,4.4,21,0,0.03,0,0
3/16/2014,32,24,28,-11.5,37,0,0,0,0
3/17/2014,36,25,30.5,-9.3,34,0,0,0,0
3/18/2014,52,27,39.5,-0.7,25,0,0,0,0
3/19/2014,54,36,45,4.4,20,0,0.25,0,0
3/20/2014,44,32,38,-3,27,0,T,T,0
3/21/2014,45,24,34.5,-6.9,30,0,0.05,0.7,0
3/22/2014,55,35,45,3.2,20,0,0,0,0
3/23/2014,36,18,27,-15.2,38,0,T,T,0
3/24/2014,33,13,23,-19.5,42,0,0,0,0
3/25/2014,38,21,29.5,-13.4,35,0,0.01,0.2,T
3/26/2014,29,16,22.5,-20.8,42,0,T,T,T
3/27/2014,54,17,35.5,-8.2,29,0,0,0,0
3/28/2014,62,40,51,6.9,14,0,T,0,0
3/29/2014,56,33,44.5,0,20,0,0.65,0.4,0
3/30/2014,48,31,39.5,-5.4,25,0,0.04,0.4,1
3/31/2014,62,26,44,-1.3,21,0,0,0,0
4/1/2014,77,36,56.5,10.8,8,0,0,0,0
4/2/2014,61,43,52,5.9,13,0,0.3,0,0
4/3/2014,59,44,51.5,5,13,0,0.47,0,0
4/4/2014,65,41,53,6.1,12,0,0.68,0,0
4/5/2014,45,32,38.5,-8.8,26,0,T,0,0
4/6/2014,57,26,41.5,-6.2,23,0,0,0,0
4/7/2014,54,45,49.5,1.5,15,0,0.47,0,0
4/8/2014,59,42,50.5,2.1,14,0,0.01,0,0
4/9/2014,58,38,48,-0.8,17,0,0,0,0
4/10/2014,71,38,54.5,5.3,10,0,0,0,0
4/11/2014,67,41,54,4.5,11,0,0.12,0,0
4/12/2014,74,35,54.5,4.6,10,0,0,0,0
4/13/2014,82,61,71.5,21.3,0,7,T,0,0
4/14/2014,75,61,68,17.4,0,3,0.1,0,0
4/15/2014,64,27,45.5,-5.4,19,0,0.25,0.1,0
4/16/2014,44,25,34.5,-16.8,30,0,0,0,0
4/17/2014,64,35,49.5,-2.1,15,0,0,0,0
4/18/2014,69,41,55,3,10,0,0,0,0
4/19/2014,64,44,54,1.7,11,0,0,0,0
4/20/2014,73,42,57.5,4.9,7,0,0,0,0
4/21/2014,78,46,62,9.1,3,0,0,0,0
4/22/2014,69,45,57,3.8,8,0,0.36,0,0
4/23/2014,49,36,42.5,-11.1,22,0,T,0,0
4/24/2014,60,30,45,-8.9,20,0,0,0,0
4/25/2014,64,45,54.5,0.3,10,0,0.37,0,0
4/26/2014,70,40,55,0.5,10,0,T,0,0
4/27/2014,63,35,49,-5.8,16,0,0,0,0
4/28/2014,58,45,51.5,-3.5,13,0,0.35,0,0
4/29/2014,59,50,54.5,-0.8,10,0,0.2,0,0
4/30/2014,59,49,54,-1.6,11,0,0.79,0,0
5/1/2014,60,52,56,0.1,9,0,0.05,0,0
5/2/2014,55,48,51.5,-4.7,13,0,T,0,0
5/3/2014,61,48,54.5,-2,10,0,0.03,0,0
5/4/2014,64,42,53,-3.7,12,0,T,0,0
5/5/2014,59,35,47,-10,18,0,0,0,0
5/6/2014,69,43,56,-1.3,9,0,0,0,0
5/7/2014,75,47,61,3.5,4,0,0.15,0,0
5/8/2014,85,53,69,11.2,0,4,0,0,0
5/9/2014,83,60,71.5,13.4,0,7,T,0,0
5/10/2014,69,57,63,4.7,2,0,0.32,0,0
5/11/2014,75,55,65,6.4,0,0,0,0,0
5/12/2014,77,59,68,9.1,0,3,0.48,0,0
5/13/2014,87,62,74.5,15.3,0,10,0.08,0,0
5/14/2014,83,64,73.5,14.1,0,9,0.39,0,0
5/15/2014,70,51,60.5,0.8,4,0,1.1,0,0
5/16/2014,57,45,51,-9,14,0,0.14,0,0
5/17/2014,54,44,49,-11.3,16,0,0.12,0,0
5/18/2014,63,40,51.5,-9,13,0,0,0,0
5/19/2014,70,38,54,-6.8,11,0,0,0,0
5/20/2014,75,48,61.5,0.4,3,0,T,0,0
5/21/2014,73,58,65.5,4.1,0,1,T,0,0
5/22/2014,78,53,65.5,3.8,0,1,0,0,0
5/23/2014,65,49,57,-5,8,0,0,0,0
5/24/2014,75,48,61.5,-0.8,3,0,0,0,0
5/25/2014,79,48,63.5,0.9,1,0,0,0,0
5/26/2014,83,52,67.5,4.6,0,3,0,0,0
5/27/2014,84,63,73.5,10.3,0,9,1.31,0,0
5/28/2014,81,65,73,9.5,0,8,0.15,0,0
5/29/2014,78,60,69,5.2,0,4,T,0,0
5/30/2014,78,58,68,3.9,0,3,T,0,0
5/31/2014,79,54,66.5,2.1,0,2,0,0,0
6/1/2014,83,56,69.5,4.8,0,5,0,0,0
6/2/2014,79,65,72,7,0,7,0,0,0
6/3/2014,83,63,73,7.7,0,8,0.06,0,0
6/4/2014,75,57,66,0.4,0,1,0.35,0,0
6/5/2014,70,53,61.5,-4.4,3,0,0.01,0,0
6/6/2014,75,48,61.5,-4.7,3,0,0,0,0
6/7/2014,80,51,65.5,-1.1,0,1,0,0,0
6/8/2014,79,59,69,2.1,0,4,0.06,0,0
6/9/2014,69,61,65,-2.2,0,0,0,0,0
6/10/2014,74,58,66,-1.5,0,1,0,0,0
6/11/2014,81,63,72,4.3,0,7,0.28,0,0
6/12/2014,80,66,73,5,0,8,0.56,0,0
6/13/2014,77,58,67.5,-0.8,0,3,0.46,0,0
6/14/2014,72,52,62,-6.6,3,0,0,0,0
6/15/2014,81,50,65.5,-3.4,0,1,0,0,0
6/16/2014,86,61,73.5,4.4,0,9,0.02,0,0
6/17/2014,89,66,77.5,8.1,0,13,0,0,0
6/18/2014,88,67,77.5,7.9,0,13,0.38,0,0
6/19/2014,77,64,70.5,0.6,0,6,0.16,0,0
6/20/2014,81,61,71,0.9,0,6,T,0,0
6/21/2014,74,63,68.5,-1.8,0,4,0.66,0,0
6/22/2014,82,59,70.5,-0.1,0,6,0,0,0
6/23/2014,85,63,74,3.2,0,9,T,0,0
6/24/2014,86,68,77,6,0,12,0.57,0,0
6/25/2014,78,66,72,0.9,0,7,0.48,0,0
6/26/2014,80,63,71.5,0.2,0,7,0,0,0
6/27/2014,85,62,73.5,2,0,9,0,0,0
6/28/2014,88,68,78,6.4,0,13,0,0,0
6/29/2014,84,69,76.5,4.7,0,12,T,0,0
6/30/2014,86,69,77.5,5.6,0,13,0,0,0
7/1/2014,88,71,79.5,7.4,0,15,0,0,0
7/2/2014,86,70,78,5.8,0,13,T,0,0
7/3/2014,80,63,71.5,-0.8,0,7,0.2,0,0
7/4/2014,74,57,65.5,-6.9,0,1,0,0,0
7/5/2014,78,50,64,-8.5,1,0,0,0,0
7/6/2014,80,55,67.5,-5,0,3,T,0,0
7/7/2014,85,68,76.5,3.9,0,12,0.05,0,0
7/8/2014,81,68,74.5,1.8,0,10,0.81,0,0
7/9/2014,81,64,72.5,-0.2,0,8,0.11,0,0
7/10/2014,81,62,71.5,-1.2,0,7,0.02,0,0
7/11/2014,84,60,72,-0.8,0,7,0,0,0
7/12/2014,86,64,75,2.2,0,10,0,0,0
7/13/2014,83,71,77,4.2,0,12,0.22,0,0
7/14/2014,81,68,74.5,1.7,0,10,0.85,0,0
7/15/2014,79,62,70.5,-2.3,0,6,0,0,0
7/16/2014,73,55,64,-8.8,1,0,0,0,0
7/17/2014,75,52,63.5,-9.3,1,0,0,0,0
7/18/2014,77,55,66,-6.8,0,1,0.04,0,0
7/19/2014,68,63,65.5,-7.3,0,1,1.07,0,0
7/20/2014,80,64,72,-0.8,0,7,T,0,0
7/21/2014,85,67,76,3.2,0,11,0,0,0
7/22/2014,88,67,77.5,4.7,0,13,0,0,0
7/23/2014,84,65,74.5,1.7,0,10,0,0,0
7/24/2014,77,61,69,-3.7,0,4,0,0,0
7/25/2014,79,51,65,-7.7,0,0,T,0,0
7/26/2014,83,63,73,0.3,0,8,1.06,0,0
7/27/2014,82,66,74,1.4,0,9,0.46,0,0
7/28/2014,72,55,63.5,-9.1,1,0,0.16,0,0
7/29/2014,69,51,60,-12.6,5,0,0,0,0
7/30/2014,73,53,63,-9.6,2,0,0.14,0,0
7/31/2014,78,57,67.5,-5,0,3,0,0,0
8/1/2014,83,58,70.5,-2,0,6,0,0,0
8/2/2014,80,65,72.5,0,0,8,0.02,0,0
8/3/2014,75,64,69.5,-2.9,0,5,0.12,0,0
8/4/2014,82,57,69.5,-2.9,0,5,0,0,0
8/5/2014,82,61,71.5,-0.8,0,7,0.03,0,0
8/6/2014,80,63,71.5,-0.8,0,7,T,0,0
8/7/2014,78,55,66.5,-5.8,0,2,0,0,0
8/8/2014,79,55,67,-5.2,0,2,0,0,0
8/9/2014,82,59,70.5,-1.7,0,6,0,0,0
8/10/2014,84,63,73.5,1.4,0,9,0,0,0
8/11/2014,72,62,67,-5.1,0,2,0.83,0,0
8/12/2014,80,64,72,0,0,7,0.93,0,0
8/13/2014,73,55,64,-7.9,1,0,0.13,0,0
8/14/2014,72,52,62,-9.9,3,0,T,0,0
8/15/2014,71,50,60.5,-11.3,4,0,0,0,0
8/16/2014,77,48,62.5,-9.2,2,0,0,0,0
8/17/2014,78,66,72,0.4,0,7,0.01,0,0
8/18/2014,84,64,74,2.5,0,9,0.01,0,0
8/19/2014,85,65,75,3.6,0,10,0,0,0
8/20/2014,81,64,72.5,1.2,0,8,1.8,0,0
8/21/2014,78,64,71,-0.2,0,6,T,0,0
8/22/2014,82,67,74.5,3.4,0,10,0.09,0,0
8/23/2014,81,67,74,3.1,0,9,0,0,0
8/24/2014,79,64,71.5,0.7,0,7,0,0,0
8/25/2014,80,60,70,-0.6,0,5,0,0,0
8/26/2014,83,58,70.5,0,0,6,0,0,0
8/27/2014,85,66,75.5,5.2,0,11,0.01,0,0
8/28/2014,74,59,66.5,-3.6,0,2,0,0,0
8/29/2014,79,50,64.5,-5.4,0,0,0,0,0
8/30/2014,88,62,75,5.3,0,10,T,0,0
8/31/2014,76,69,72.5,3.1,0,8,1.07,0,0
9/1/2014,83,69,76,6.8,0,11,0.21,0,0
9/2/2014,81,65,73,4.1,0,8,T,0,0
9/3/2014,81,62,71.5,2.8,0,7,0,0,0
9/4/2014,84,61,72.5,4.1,0,8,0,0,0
9/5/2014,87,64,75.5,7.4,0,11,0,0,0
9/6/2014,80,58,69,1.2,0,4,0.02,0,0
9/7/2014,75,52,63.5,-4,1,0,0,0,0
9/8/2014,78,53,65.5,-1.6,0,1,0,0,0
9/9/2014,79,64,71.5,4.7,0,7,0,0,0
9/10/2014,83,64,73.5,7.1,0,9,T,0,0
9/11/2014,76,56,66,-0.1,0,1,0.09,0,0
9/12/2014,61,54,57.5,-8.2,7,0,T,0,0
9/13/2014,65,46,55.5,-9.8,9,0,0.01,0,0
9/14/2014,65,42,53.5,-11.5,11,0,0,0,0
9/15/2014,68,42,55,-9.6,10,0,0,0,0
9/16/2014,67,53,60,-4.2,5,0,0.13,0,0
9/17/2014,70,48,59,-4.8,6,0,0,0,0
9/18/2014,69,51,60,-3.4,5,0,0,0,0
9/19/2014,74,49,61.5,-1.4,3,0,0,0,0
9/20/2014,78,57,67.5,5,0,3,0,0,0
9/21/2014,80,55,67.5,5.4,0,3,0.02,0,0
9/22/2014,58,43,50.5,-11.2,14,0,T,0,0
9/23/2014,69,38,53.5,-7.8,11,0,0,0,0
9/24/2014,76,48,62,1.2,3,0,0,0,0
9/25/2014,74,53,63.5,3.1,1,0,0,0,0
9/26/2014,78,50,64,4,1,0,0,0,0
9/27/2014,78,51,64.5,4.9,0,0,0,0,0
9/28/2014,73,52,62.5,3.3,2,0,0,0,0
9/29/2014,80,53,66.5,7.7,0,2,0,0,0
9/30/2014,71,52,61.5,3.2,3,0,0.49,0,0
10/1/2014,66,53,59.5,1.6,5,0,T,0,0
10/2/2014,77,50,63.5,6,1,0,0,0,0
10/3/2014,76,55,65.5,8.4,0,1,0.47,0,0
10/4/2014,55,37,46,-10.8,19,0,0.05,T,0
10/5/2014,52,40,46,-10.4,19,0,T,0,0
10/6/2014,65,46,55.5,-0.5,9,0,0.23,0,0
10/7/2014,66,49,57.5,1.9,7,0,0.13,0,0
10/8/2014,63,47,55,-0.3,10,0,0,0,0
10/9/2014,60,43,51.5,-3.4,13,0,0,0,0
10/10/2014,59,43,51,-3.5,14,0,0,0,0
10/11/2014,59,44,51.5,-2.7,13,0,0,0,0
10/12/2014,64,37,50.5,-3.4,14,0,0,0,0
10/13/2014,72,54,63,9.5,2,0,0.01,0,0
10/14/2014,79,57,68,14.8,0,3,0.28,0,0
10/15/2014,65,53,59,6.1,6,0,0.35,0,0
10/16/2014,59,51,55,2.4,10,0,0.01,0,0
10/17/2014,69,52,60.5,8.2,4,0,T,0,0
10/18/2014,61,44,52.5,0.6,12,0,0.05,0,0
10/19/2014,53,40,46.5,-5.1,18,0,T,0,0
10/20/2014,57,42,49.5,-1.8,15,0,0.01,0,0
10/21/2014,54,47,50.5,-0.6,14,0,0.08,0,0
10/22/2014,50,44,47,-3.8,18,0,0.03,0,0
10/23/2014,61,42,51.5,1,13,0,0,0,0
10/24/2014,61,36,48.5,-1.7,16,0,0,0,0
10/25/2014,66,44,55,5.1,10,0,0,0,0
10/26/2014,62,39,50.5,0.9,14,0,0,0,0
10/27/2014,73,33,53,3.7,12,0,0,0,0
10/28/2014,77,53,65,16,0,0,0.06,0,0
10/29/2014,57,41,49,0.2,16,0,0,0,0
10/30/2014,50,36,43,-5.5,22,0,0,0,0
10/31/2014,46,41,43.5,-4.7,21,0,0.13,0,0
11/1/2014,44,33,38.5,-9.4,26,0,0.04,T,0
11/2/2014,47,33,40,-7.6,25,0,T,T,0
11/3/2014,56,30,43,-4.3,22,0,T,0,0
11/4/2014,66,46,56,9,9,0,0,0,0
11/5/2014,59,47,53,6.3,12,0,0.05,0,0
11/6/2014,50,44,47,0.6,18,0,0.75,0,0
11/7/2014,45,30,37.5,-8.5,27,0,0.05,T,0
11/8/2014,49,28,38.5,-7.2,26,0,T,0,0
11/9/2014,50,40,45,-0.4,20,0,0,0,0
11/10/2014,64,37,50.5,5.4,14,0,0,0,0
11/11/2014,70,45,57.5,12.8,7,0,T,0,0
11/12/2014,60,36,48,3.6,17,0,0.06,0,0
11/13/2014,36,27,31.5,-12.5,33,0,0.01,0.1,0
11/14/2014,33,24,28.5,-15.2,36,0,T,T,0
11/15/2014,36,22,29,-14.3,36,0,0,0,0
11/16/2014,39,28,33.5,-9.4,31,0,0.14,0.2,0
11/17/2014,36,18,27,-15.6,38,0,0.44,0.2,0
11/18/2014,21,14,17.5,-24.7,47,0,T,0.3,0
11/19/2014,37,14,25.5,-16.3,39,0,T,0.2,0
11/20/2014,37,22,29.5,-11.9,35,0,T,0.3,0
11/21/2014,28,15,21.5,-19.5,43,0,T,0.2,0
11/22/2014,52,15,33.5,-7.1,31,0,0.03,0,0
11/23/2014,63,44,53.5,13.3,11,0,0.15,0,0
11/24/2014,68,42,55,15.1,10,0,0.08,0,0
11/25/2014,49,28,38.5,-1,26,0,0,0,0
11/26/2014,33,28,30.5,-8.6,34,0,0.04,0.4,0
11/27/2014,34,28,31,-7.7,34,0,0.03,0.3,0
11/28/2014,29,22,25.5,-12.8,39,0,0.1,1.9,2
11/29/2014,53,27,40,2.1,25,0,0,0,1
11/30/2014,62,53,57.5,20,7,0,T,0,0
12/1/2014,62,28,45,7.9,20,0,0.23,0.1,0
12/2/2014,42,26,34,-2.7,31,0,0.11,0,0
12/3/2014,42,30,36,-0.3,29,0,T,0,0
12/4/2014,35,26,30.5,-5.5,34,0,0,0,0
12/5/2014,42,30,36,0.4,29,0,0.54,0,0
12/6/2014,43,34,38.5,3.3,26,0,0.96,0,0
12/7/2014,40,28,34,-0.8,31,0,0,0,0
12/8/2014,40,29,34.5,0,30,0,0,0,0
12/9/2014,45,32,38.5,4.4,26,0,T,0,0
12/10/2014,37,29,33,-0.8,32,0,T,T,0
12/11/2014,33,25,29,-4.5,36,0,T,T,0
12/12/2014,32,26,29,-4.2,36,0,0,0,0
12/13/2014,37,27,32,-0.8,33,0,T,0,0
12/14/2014,44,37,40.5,8,24,0,T,0,0
12/15/2014,48,35,41.5,9.3,23,0,T,0,0
12/16/2014,53,36,44.5,12.5,20,0,0.12,0,0
12/17/2014,42,28,35,3.3,30,0,T,T,0
12/18/2014,29,28,28.5,-2.9,36,0,T,0.1,0
12/19/2014,31,27,29,-2.2,36,0,T,T,0
12/20/2014,32,26,29,-1.9,36,0,0,0,0
12/21/2014,33,25,29,-1.7,36,0,0,0,0
12/22/2014,46,23,34.5,4,30,0,0,0,0
12/23/2014,53,39,46,15.7,19,0,0.22,0,0
12/24/2014,60,42,51,20.9,14,0,0.13,0,0
12/25/2014,42,37,39.5,9.6,25,0,T,T,0
12/26/2014,49,30,39.5,9.8,25,0,0,0,0
12/27/2014,57,33,45,15.5,20,0,0.06,0,0
12/28/2014,46,34,40,10.6,25,0,0.26,0,0
12/29/2014,36,25,30.5,1.3,34,0,0,0,0
12/30/2014,32,19,25.5,-3.6,39,0,T,T,0
12/31/2014,25,17,21,-8,44,0,T,T,0
